"Plate","Normalization","element_measured","Plate_Position","element_perturbed","rel_element_concentration_th","value","OD600corrected","SpecOD","Final_Vol_for_ICPMS","Volume_perwell_of_culture_transferred_to_filterplate","ng_perwell","pg_percell","Median.pgpcell.AE.batch","Median.ngpwell.AE.batch","Median.pgpcell.Across.batches","Median.ngpwell.Across.batches","pg_percell_BC","ng_perwell_BC"
"5","Unnormalized","Mn","5_C9","Zn",10,14.6606481868385,0.480599999427796,0.432831454954041,0.729,2.5,10.6876125282053,0.000658461850427214,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000545813713363427,8.80064108701626
"5","Unnormalized","Mn","5_E2","Na",5,14.5056254657466,0.571199983358383,0.539485974277159,0.729,2.5,10.5746009645293,0.000522700074699705,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000433277749594884,8.70758249156566
"5","Unnormalized","Mn","5_B8","AllEle",1,18.259810595491,0.711650013923645,0.704824088578944,0.729,2.5,13.3114019241129,0.000503630230192658,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000417470330172026,10.9611824333987
"5","Unnormalized","Mn","5_B5","Ca",0.05,18.1936868883274,0.648499995470047,0.63048373473766,0.729,2.5,13.2631977415906,0.000560974460754725,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000465004241821946,10.9214890305782
"5","Unnormalized","Mn","5_E9","Zn",50,14.2868875350326,0.568000018596649,0.535718968051472,0.729,2.5,10.4151410130387,0.000518438043534699,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000429744856906973,8.57627629038015
"5","Unnormalized","Mn","5_D4","Zn",100,13.8524580396194,0.565850019454956,0.533187983882888,0.729,2.5,10.0984419108825,0.00050505973958586,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000418655282390116,8.3154925911862
"5","Unnormalized","Mn","5_B4","AllEle",1,17.3671897649326,0.646800011396409,0.628482509391198,0.729,2.5,12.6606813386358,0.000537195807338115,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000445293585674318,10.4253510392867
"5","Unnormalized","Mn","5_G8","Zn",2,15.1244389923093,0.533050000667572,0.494575722756684,0.729,2.5,11.0257160253935,0.000594487518254393,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000492783962618508,9.07905008820019
"5","Unnormalized","Mn","5_B3","Na",50,12.4464395820787,0.562900006771088,0.529715221845356,0.729,2.5,9.07345445533534,0.000456771441516638,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000378628035156185,7.47147371501913
"5","Unnormalized","Mn","5_F7","Na",2,14.9060589917982,0.543849974870682,0.507289478403895,0.729,2.5,10.8665170050209,0.000571219785027442,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000473496819611041,8.9479587489505
"5","Unnormalized","Mn","5_F3","Zn",10,14.0965383582843,0.502700015902519,0.458847647583286,0.729,2.5,10.2763764631892,0.000597228093308041,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.00049505568640298,8.46201157544928
"5","Unnormalized","Mn","5_E5","Ca",0.2,16.9409984415526,0.67069998383522,0.656617614517157,0.729,2.5,12.3499878638918,0.000501559815671343,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000415754117399262,10.1695126327124
"5","Unnormalized","Mn","5_G2","Na",20,14.1064748240695,0.569649994373322,0.537661323510284,0.729,2.5,10.2836201467466,0.000510042025692899,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000422785210463181,8.46797633689329
"5","Unnormalized","Mn","5_C3","Na",100,11.1156293427092,0.53099998831749,0.492162443280034,0.729,2.5,8.10329379083499,0.000439057952049615,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.00036394492867652,6.67260158314904
"5","Unnormalized","Mn","5_G4","Ca",0.02,19.826809367664,0.583750009536743,0.554259895325215,0.729,2.5,14.4537440290271,0.000695401520763528,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000576433829963352,11.9018361890812
"5","Unnormalized","Mn","5_D3","Zn",2,14.858822419268,0.601449996232987,0.575096362300306,0.729,2.5,10.8320815436464,0.000502273230655098,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.00041634548299045,8.91960310493523
"5","Unnormalized","Mn","5_C2","Na",2,14.660213673063,0.541249990463257,0.504228770496551,0.729,2.5,10.6872957676629,0.000565208830752934,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000468514205551777,8.80038025272456
"5","Unnormalized","Mn","5_D9","Zn",20,14.7736110957246,0.532799988985062,0.494281408401796,0.729,2.5,10.7699624887832,0.000581043500360478,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000481639916346972,8.86845159611396
"5","Unnormalized","Mn","5_B2","Na",0.5,17.1584773942706,0.57565000653267,0.544724552277282,0.729,2.5,12.5085300204233,0.000612347651946533,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.00050758862576695,10.3000630819462
"5","Unnormalized","Mn","5_D5","AllEle",1,17.1489949286441,0.601749986410142,0.575449511459478,0.729,2.5,12.5016173029816,0.000579332252046438,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000480221424453832,10.2943708522757
"5","Unnormalized","Mn","5_F5","Ca",0.5,16.1343610316958,0.599750012159348,0.573095136953844,0.729,2.5,11.7619491921062,0.000547294782718471,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000453664851602543,9.68529622965571
"5","Unnormalized","Mn","5_D2","AllEle",1,17.6566271715518,0.550599992275238,0.515235615152189,0.729,2.5,12.8716812080613,0.000666190034463322,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000552219777471115,10.5990974316938
"5","Unnormalized","Mn","5_F8","Na",100,14.1939819054034,0.666700005531311,0.651908830422525,0.729,2.5,10.3474128090391,0.000423266253445595,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000350854837504519,8.52050596625057
"5","Unnormalized","Mn","5_E6","Na",0.01,15.8049209242524,0.528300017118454,0.488984030680755,0.729,2.5,11.52178735378,0.000628338848489025,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000520844085229512,9.48753661436941
"5","Unnormalized","Mn","5_G5","Ca",2,14.3634029861583,0.559849977493287,0.526124720032524,0.729,2.5,10.4709207769094,0.000530719320760401,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000439925081506252,8.6222077535997
"5","Unnormalized","Mn","5_F2","Na",10,14.357997173598,0.531899988651275,0.493221925840915,0.729,2.5,10.466979939553,0.000565910496738082,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000469095832135984,8.61896269816149
"5","Unnormalized","Mn","5_C4","Zn",50,14.6925433221792,0.460500001907349,0.409169689455478,0.729,2.5,10.7108640818686,0.000698055231225141,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000578633549750163,8.81978741908681
"5","Unnormalized","Mn","5_G6","AllEle",1,17.7412893958179,0.574049979448318,0.54284099653939,0.729,2.5,12.9333999695513,0.000635343807953669,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.00052665065235998,10.6499193216879
"5","Unnormalized","Mn","5_E3","Zn",5,14.4952385010349,0.519700005650521,0.478860076464731,0.729,2.5,10.5670288672545,0.000588454645332859,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.000487783179703878,8.70134730010304
"5","Unnormalized","Mn","5_E7","Na",0.5,15.6026415083261,0.616499990224838,0.592813251480402,0.729,2.5,11.3743256595697,0.000511654134188812,0.000603634416929041,12.8035858021059,0.000500366030931395,10.5430247376373,0.00042412152314998,9.36611029568474
"5","Unnormalized","Mo","5_D4","Zn",100,54.4132168315111,0.565850019454956,0.533187983882888,0.729,2.5,39.6672350701716,0.00198390242687261,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00105422695382871,22.4278666352726
"5","Unnormalized","Mo","5_F7","Na",2,72.579259210295,0.543849974870682,0.507289478403895,0.729,2.5,52.9102799643051,0.00278133266924328,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00147797382964182,29.915488200152
"5","Unnormalized","Mo","5_E3","Zn",5,50.3440886274821,0.519700005650521,0.478860076464731,0.729,2.5,36.7008406094345,0.0020437892633347,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00108605025134713,20.7506663152773
"5","Unnormalized","Mo","5_D9","Zn",20,57.0083017392967,0.532799988985062,0.494281408401796,0.729,2.5,41.5590519679473,0.00224212638180202,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00119144471702283,23.4975004780804
"5","Unnormalized","Mo","5_F8","Na",100,85.398243189736,0.666700005531311,0.651908830422525,0.729,2.5,62.2553192853176,0.00254658591835989,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00135323163025095,35.1991762419901
"5","Unnormalized","Mo","5_B3","Na",50,84.1365687237318,0.562900006771088,0.529715221845356,0.729,2.5,61.3355585996005,0.00308772492942792,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00164078777389428,34.6791432737447
"5","Unnormalized","Mo","5_E7","Na",0.5,88.9438802822996,0.616499990224838,0.592813251480402,0.729,2.5,64.8400887257964,0.00291671791811332,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00154991626822969,36.6606056607897
"5","Unnormalized","Mo","5_C2","Na",2,69.8770866377727,0.541249990463257,0.504228770496551,0.729,2.5,50.9403961589363,0.00269403620682052,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00143158531657112,28.8017153043189
"5","Unnormalized","Mo","5_F5","Ca",0.5,66.6308735607789,0.599750012159348,0.573095136953844,0.729,2.5,48.5739068258078,0.00226019049630474,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00120104381632724,27.4637015238447
"5","Unnormalized","Mo","5_E9","Zn",50,60.5521641127851,0.568000018596649,0.535718968051472,0.729,2.5,44.1425276382203,0.00219729772614555,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00116762319412089,24.9581983988167
"5","Unnormalized","Mo","5_C8","Na",10,87.4213353192767,0.60385000705719,0.577921660823777,0.729,2.5,63.7301534477527,0.00294065939003617,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00156263853958413,36.0330479208637
"5","Unnormalized","Mo","5_G8","Zn",2,58.2956836206245,0.533050000667572,0.494575722756684,0.729,2.5,42.4975533594353,0.00229139449722338,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00121762532678367,24.0281294470034
"5","Unnormalized","Mo","5_F2","Na",10,66.4441211964573,0.531899988651275,0.493221925840915,0.729,2.5,48.4377643522173,0.00261884893672742,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00139163151357997,27.3867265283432
"5","Unnormalized","Mo","5_E5","Ca",0.2,72.3813336918699,0.67069998383522,0.656617614517157,0.729,2.5,52.7659922613732,0.00214294148658296,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.0011387388033971,29.8339078895318
"5","Unnormalized","Mo","5_D2","AllEle",1,150.794901407756,0.550599992275238,0.515235615152189,0.729,2.5,109.929483126254,0.00568953852792355,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00302336687013342,62.1541628116661
"5","Unnormalized","Mo","5_D5","AllEle",1,151.935589877737,0.601749986410142,0.575449511459478,0.729,2.5,110.76104502087,0.00513273155751249,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00272748492133597,62.6243281569048
"5","Unnormalized","Mo","5_C4","Zn",50,58.9904572432085,0.460500001907349,0.409169689455478,0.729,2.5,43.004043330299,0.00280268680295966,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00148932121398621,24.3144990288142
"5","Unnormalized","Mo","5_E2","Na",5,65.6640134801405,0.571199983358383,0.539485974277159,0.729,2.5,47.8690658270224,0.0023661568287559,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00125735332144967,27.0651842112096
"5","Unnormalized","Mo","5_B5","Ca",0.05,60.6772527218041,0.648499995470047,0.63048373473766,0.729,2.5,44.2337172341952,0.00187089012439422,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.000994173286988464,25.0097570237985
"5","Unnormalized","Mo","5_C5","Ca",0.1,45.4564916454116,0.637499988079071,0.617534499539846,0.729,2.5,33.137782409505,0.00143097138418221,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.000760404636300862,18.7361121377459
"5","Unnormalized","Mo","5_E6","Na",0.01,92.8034368322676,0.528300017118454,0.488984030680755,0.729,2.5,67.6537054507231,0.00368948411159286,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00196055690213323,38.2514254030227
"5","Unnormalized","Mo","5_E8","Na",50,72.2035047527201,0.376800000667572,0.310637846376872,0.729,2.5,52.636354964733,0.00451856124024875,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00240112063349061,29.7606109230339
"5","Unnormalized","Mo","5_C9","Zn",10,50.1265517812596,0.480599999427796,0.432831454954041,0.729,2.5,36.5422562485383,0.00225136171476067,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00119635228546002,20.6610026699456
"5","Unnormalized","Mo","5_G4","Ca",0.02,59.3103895340389,0.583750009536743,0.554259895325215,0.729,2.5,43.2372739703143,0.00208024066375069,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00110542018018174,24.4463677028035
"5","Unnormalized","Mo","5_F4","Ca",0.01,47.1123489199193,0.569499999284744,0.537484748930698,0.729,2.5,34.3449023626211,0.00170398148938235,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.000905479619662473,19.418618122178
"5","Unnormalized","Mo","5_B2","Na",0.5,66.3624667906214,0.57565000653267,0.544724552277282,0.729,2.5,48.378238290363,0.00236832789896532,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00125850700758989,27.3530704750733
"5","Unnormalized","Mo","5_B9","Zn",5,53.0822326825411,0.478949993848801,0.430889064411864,0.729,2.5,38.6969476255725,0.00239485911474013,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.0012726054442916,21.8792658223636
"5","Unnormalized","Mo","5_F10","AllEle",1,151.688185364628,0.57234999537468,0.540839771192928,0.729,2.5,110.580687130814,0.00545229563459094,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00289729824429388,62.5223537516392
"5","Unnormalized","Mo","5_G2","Na",20,70.247926724388,0.569649994373322,0.537661323510284,0.729,2.5,51.2107385820788,0.00253992548060969,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00134969233673256,28.9545669916466
"5","Unnormalized","Mo","5_B8","AllEle",1,161.726528669316,0.711650013923645,0.704824088578944,0.729,2.5,117.898639399931,0.00446063602007462,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00237033972028295,66.6599261648594
"5","Unnormalized","Mo","5_F9","Zn",100,60.7636403771128,0.545949995517731,0.509761627768195,0.729,2.5,44.2966938349152,0.00231725007255396,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00123136473455445,25.0453640127806
"5","Unnormalized","Mo","5_G6","AllEle",1,160.360858233759,0.574049979448318,0.54284099653939,0.729,2.5,116.903065652411,0.00574277754248076,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00305165757807411,66.0970284686758
"5","Unnormalized","Mo","5_B4","AllEle",1,150.102096030808,0.646800011396409,0.628482509391198,0.729,2.5,109.424428006459,0.00464290525708586,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00246719586598259,61.868604495081
"5","Unnormalized","Mo","5_E4","Ca",0,46.4207725252369,0.537449985742569,0.499755395785789,0.729,2.5,33.8407431708977,0.00180572301069744,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.000959544100173736,19.1335663635939
"5","Unnormalized","Mo","5_F3","Zn",10,47.3568361113338,0.502700015902519,0.458847647583286,0.729,2.5,34.5231335251623,0.0020063672525143,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00106616454933933,19.5193900750668
"5","Unnormalized","Mo","5_D3","Zn",2,58.7652810337973,0.601449996232987,0.575096362300306,0.729,2.5,42.8398898736382,0.00198644459987121,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00105557784047521,24.2216866150628
"5","Unnormalized","Mo","5_D8","Na",20,53.0089796911134,0.32514999806881,0.249835338901493,0.729,2.5,38.6435461948217,0.00412469496799873,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.0021918238279695,21.8490726373611
"5","Unnormalized","Mo","5_G3","Zn",20,57.8043982786332,0.547299981117248,0.511350834067834,0.729,2.5,42.1394063451236,0.00219754702187023,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00116775566750712,23.8256330174289
"5","Unnormalized","Mo","5_C3","Na",100,82.2012272910057,0.53099998831749,0.492162443280034,0.729,2.5,59.9246946951432,0.00324687891235113,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00172536069256918,33.8814403979654
"5","Unnormalized","Mo","5_B6","Ca",5,74.3563911882282,0.5903500020504,0.562029422410556,0.729,2.5,54.2058091762184,0.00257190849279639,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00136668780639635,30.6479808060896
"5","Unnormalized","Mo","5_G7","Na",5,82.5477432669258,0.550949990749359,0.51564763419901,0.729,2.5,60.1773048415889,0.00311206339887852,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00165372100597374,34.0242662507172
"5","Unnormalized","Mo","5_G5","Ca",2,65.5392381759335,0.559849977493287,0.526124720032524,0.729,2.5,47.7781046302556,0.00242163643263405,0.00529251359605171,110.670866075842,0.00281239158281493,62.573340954272,0.00128683465732781,27.0137547232086
"5","Unnormalized","Na","5_E2","Na",5,1324.18649282783,0.571199983358383,0.539485974277159,0.729,2.5,965.331953271485,0.0477161347059377,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_F3","Zn",10,717.497282812778,0.502700015902519,0.458847647583286,0.729,2.5,523.055519170515,0.0303982100624122,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_F9","Zn",100,757.106653377834,0.545949995517731,0.509761627768195,0.729,2.5,551.930750312441,0.0288726191614366,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_G7","Na",5,1267.55914163421,0.550949990749359,0.51564763419901,0.729,2.5,924.05061425134,0.0477871865962231,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_F2","Na",10,1992.78164941552,0.531899988651275,0.493221925840915,0.729,2.5,1452.73782242391,0.078544106080825,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_G2","Na",20,3247.04379558757,0.569649994373322,0.537661323510284,0.729,2.5,2367.09492698333,0.117402031029697,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_D4","Zn",100,734.084061496284,0.565850019454956,0.533187983882888,0.729,2.5,535.147280830791,0.0267646582197213,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_E9","Zn",50,762.598780072232,0.568000018596649,0.535718968051472,0.729,2.5,555.934510672657,0.027672942659704,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_F5","Ca",0.5,829.261909450155,0.599750012159348,0.573095136953844,0.729,2.5,604.531931989163,0.0281294509065244,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_D8","Na",20,2373.1443605946,0.32514999806881,0.249835338901493,0.729,2.5,1730.02223887346,0.184657328994394,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_D3","Zn",2,765.446585435727,0.601449996232987,0.575096362300306,0.729,2.5,558.010560782645,0.0258744144396105,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_G6","AllEle",1,NA,0.574049979448318,0.54284099653939,0.729,2.5,NA,NA,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_B2","Na",0.5,NA,0.57565000653267,0.544724552277282,0.729,2.5,NA,NA,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_E5","Ca",0.2,939.338816832283,0.67069998383522,0.656617614517157,0.729,2.5,684.777997470734,0.0278103209470669,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_E8","Na",50,4625.52702136082,0.376800000667572,0.310637846376872,0.729,2.5,3372.00919857204,0.289469703527887,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_F8","Na",100,12730.982784755,0.666700005531311,0.651908830422525,0.729,2.5,9280.88645008642,0.379639443103157,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_F10","AllEle",1,NA,0.57234999537468,0.540839771192928,0.729,2.5,NA,NA,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_B4","AllEle",1,NA,0.646800011396409,0.628482509391198,0.729,2.5,NA,NA,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_G5","Ca",2,749.773715557887,0.559849977493287,0.526124720032524,0.729,2.5,546.5850386417,0.0277036992854932,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_C2","Na",2,838.821833314182,0.541249990463257,0.504228770496551,0.729,2.5,611.501116486039,0.0323398770434485,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_G8","Zn",2,761.250768466389,0.533050000667572,0.494575722756684,0.729,2.5,554.951810211998,0.0299220407675917,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_D2","AllEle",1,NA,0.550599992275238,0.515235615152189,0.729,2.5,NA,NA,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_E7","Na",0.5,NA,0.616499990224838,0.592813251480402,0.729,2.5,NA,NA,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_D9","Zn",20,762.034786126465,0.532799988985062,0.494281408401796,0.729,2.5,555.523359086193,0.0299706927885428,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_C8","Na",10,2424.07398166111,0.60385000705719,0.577921660823777,0.729,2.5,1767.14993263095,0.0815404602352518,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_G4","Ca",0.02,982.340840495926,0.583750009536743,0.554259895325215,0.729,2.5,716.12647272153,0.0344544249012202,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_F4","Ca",0.01,989.821951622071,0.569499999284744,0.537484748930698,0.729,2.5,721.58020273249,0.035800343689406,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_C4","Zn",50,750.856374844546,0.460500001907349,0.409169689455478,0.729,2.5,547.374297261674,0.0356738250734143,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_B3","Na",50,5816.15211336947,0.562900006771088,0.529715221845356,0.729,2.5,4239.97489064634,0.21344675859987,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_E3","Zn",5,733.347238136256,0.519700005650521,0.478860076464731,0.729,2.5,534.610136601331,0.0297712651566576,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_C5","Ca",0.1,906.814470212641,0.637499988079071,0.617534499539846,0.729,2.5,661.067748785016,0.0285465400136665,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_B9","Zn",5,747.356641271625,0.478949993848801,0.430889064411864,0.729,2.5,544.822991487015,0.0337177577856403,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_C3","Na",100,7983.93135436759,0.53099998831749,0.492162443280034,0.729,2.5,5820.28595733397,0.315358531818314,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_E6","Na",0.01,NA,0.528300017118454,0.488984030680755,0.729,2.5,NA,NA,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_F7","Na",2,862.426581359449,0.543849974870682,0.507289478403895,0.729,2.5,628.708977811038,0.0330493208618832,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_C9","Zn",10,730.873561699501,0.480599999427796,0.432831454954041,0.729,2.5,532.806826478936,0.0328261309958329,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_B6","Ca",5,767.933360312015,0.5903500020504,0.562029422410556,0.729,2.5,559.823419667459,0.0265619982321146,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_D5","AllEle",1,NA,0.601749986410142,0.575449511459478,0.729,2.5,NA,NA,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_B5","Ca",0.05,1017.84130140079,0.648499995470047,0.63048373473766,0.729,2.5,742.006308721174,0.0313835770996764,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_E4","Ca",0,1007.72777235263,0.537449985742569,0.499755395785789,0.729,2.5,734.633546045065,0.0391996325797192,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_B8","AllEle",1,NA,0.711650013923645,0.704824088578944,0.729,2.5,NA,NA,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","Na","5_G3","Zn",20,751.69304719511,0.547299981117248,0.511350834067834,0.729,2.5,547.984231405235,0.0285770783264909,NA,NA,0.0293313632941756,545.5982658879,NA,NA
"5","Unnormalized","P","5_E9","Zn",50,64466.7457902385,0.568000018596649,0.535718968051472,0.729,2.5,46996.2576810839,2.33934882447886,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.28833544175801,44611.6543436431
"5","Unnormalized","P","5_B2","Na",0.5,68759.7903843682,0.57565000653267,0.544724552277282,0.729,2.5,50125.8871902044,2.45388301203596,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.4003720213127,47582.4855709292
"5","Unnormalized","P","5_C5","Ca",0.1,49155.0059353652,0.637499988079071,0.617534499539846,0.729,2.5,35833.9993268812,1.54740069760563,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,1.51365705784423,34015.7721189066
"5","Unnormalized","P","5_C8","Na",10,68637.6878408127,0.60385000705719,0.577921660823777,0.729,2.5,50036.8744359524,2.30881924329233,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.25847160874596,47497.9893488723
"5","Unnormalized","P","5_F8","Na",100,62101.4448539202,0.666700005531311,0.651908830422525,0.729,2.5,45271.9532985079,1.85187258036948,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,1.81148942600443,42974.8416505832
"5","Unnormalized","P","5_B9","Zn",5,62871.0300736433,0.478949993848801,0.430889064411864,0.729,2.5,45832.980923686,2.83649070161451,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.77463631537187,43507.402576211
"5","Unnormalized","P","5_F3","Zn",10,60805.5907359001,0.502700015902519,0.458847647583286,0.729,2.5,44327.2756464712,2.57615068995497,2.36365786781564,50174.436204614,2.31211438606965,47628.5711946881,2.51997344964002,42078.0972084021
